United States,2020-01-22,1,332915074,3.0037690633377566e-07
United States,2021-02-05,26967760,332915074,8.100492319551742
United States,2021-02-06,27084103,332915074,8.135439069965333
United States,2021-02-07,27174579,332915074,8.162615970942788
United States,2021-02-08,27257345,332915074,8.18747696597241
United States,2021-02-09,27351509,332915074,8.215761656980423
United States,2021-02-10,27447495,332915074,8.244593634711777
United States,2021-02-11,27553504,332915074,8.276436290175313
United States,2021-02-12,27654421,332915074,8.306749426431798
United States,2021-02-13,27745338,332915074,8.334058793624948
United States,2021-02-14,27813735,332915074,8.354603672887459
United States,2021-02-15,27869458,332915074,8.371341575239095
United States,2021-02-16,27928481,332915074,8.389070721381634
United States,2021-02-17,27997153,332915074,8.409698204293386
United States,2021-02-18,28069321,332915074,8.431375804869683
United States,2021-02-19,28144832,332915074,8.454057565443852
United States,2021-02-20,28218611,332915074,8.476219073216253
United States,2021-02-21,28274145,332915074,8.492900204332592
United States,2021-02-22,28329485,332915074,8.509523062329103
United States,2021-02-23,28402719,332915074,8.531520864687552
United States,2021-02-24,28477483,332915074,8.55397824371269
United States,2021-02-25,28555081,332915074,8.577286890890377
United States,2021-02-26,28630970,332915074,8.600082193935142
United States,2021-02-27,28702225,332915074,8.621485550395954
United States,2021-02-28,28754251,332915074,8.637112959324876
United States,2021-03-01,28804778,332915074,8.652290103271202
United States,2021-03-02,28862287,332915074,8.669564478777552
United States,2021-03-03,28929624,332915074,8.689790958519348
United States,2021-03-04,28998508,332915074,8.710482121335245
United States,2021-03-05,29066634,332915074,8.73094559845614
United States,2021-03-06,29127774,332915074,8.749310642509386
United States,2021-03-07,29169916,332915074,8.761969126096105
United States,2021-03-08,29213289,332915074,8.77499737365452
United States,2021-03-09,29268772,332915074,8.791663185548636
United States,2021-03-10,29326296,332915074,8.80894206670858
United States,2021-03-11,29388227,332915074,8.827544708894736
United States,2021-03-12,29451289,332915074,8.846487077361958
United States,2021-03-13,29506687,332915074,8.863127357219035
United States,2021-03-14,29545311,332915074,8.874729114849272
United States,2021-03-15,29598464,332915074,8.890695048551631
United States,2021-03-16,29651960,332915074,8.906764011532863
United States,2021-03-17,29712008,332915074,8.924801044004393
United States,2021-03-18,29773649,332915074,8.943316576887714
United States,2021-03-19,29835358,332915074,8.961852535400665
United States,2021-03-20,29893515,332915074,8.979321555142318
United States,2021-03-21,29928135,332915074,8.989720603639594
United States,2021-03-22,29977207,332915074,9.004460699187204
United States,2021-03-23,30030377,332915074,9.020431739296972
United States,2021-03-24,30117851,332915074,9.046706908801612
United States,2021-03-25,30185868,332915074,9.067137644839717
United States,2021-03-26,30262061,332915074,9.090024262464006
United States,2021-03-27,30325405,332915074,9.109051337218812
United States,2021-03-28,30370903,332915074,9.122717885703187
United States,2021-03-29,30438300,332915074,9.142962388059365
United States,2021-03-30,30499665,332915074,9.161395016916536
United States,2021-03-31,30568648,332915074,9.18211591704616
United States,2021-04-01,30646071,332915074,9.205371998265239
United States,2021-04-02,30719073,332915074,9.227300113181418
United States,2021-04-03,30783119,332915074,9.246538052524471
United States,2021-04-04,30820475,332915074,9.257758932237476
United States,2021-04-05,30889905,332915074,9.27861410084423
United States,2021-04-06,30952452,332915074,9.297401775204687
United States,2021-04-07,31028139,332915074,9.320136402114372
United States,2021-04-08,31108596,332915074,9.344303826867268
United States,2021-04-09,31193040,332915074,9.369668854345719
United States,2021-04-10,31262867,332915074,9.390643272584287
United States,2021-04-11,31309652,332915074,9.404696406147114
United States,2021-04-12,31373267,332915074,9.423804883043536
United States,2021-04-13,31454491,332915074,9.44820269688359
United States,2021-04-14,31529515,332915074,9.470738173904374
United States,2021-04-15,31603638,332915074,9.493003011332554
United States,2021-04-16,31684316,332915074,9.51723681938175
United States,2021-04-17,31739185,332915074,9.533718199855377
United States,2021-04-18,31782462,332915074,9.546717611230784
United States,2021-04-19,31845352,332915074,9.565608314870117
United States,2021-04-20,31907487,332915074,9.584272233945166
United States,2021-04-21,31971734,332915074,9.603570549046392
United States,2021-04-22,32038635,332915074,9.623666064457028
United States,2021-04-23,32101826,332915074,9.642647181545165
United States,2021-04-24,32156116,332915074,9.658954643790025
United States,2021-04-25,32190257,332915074,9.669209811749168
United States,2021-04-26,32233389,332915074,9.682165668473155
United States,2021-04-27,32285739,332915074,9.697890399519729
United States,2021-04-28,32340884,332915074,9.714454684019506
United States,2021-04-29,32399748,332915074,9.732136070233937
United States,2021-04-30,32457749,332915074,9.749558231178202
United States,2021-05-01,32506012,332915074,9.76405532180859
United States,2021-05-02,32536080,332915074,9.773087054628233
United States,2021-05-03,32581953,332915074,9.786866244452481
United States,2021-05-04,32624518,332915074,9.799651787470578
United States,2021-05-05,32670296,332915074,9.813402441488726
United States,2021-05-06,32716895,332915074,9.827399704946973
United States,2021-05-07,32765073,332915074,9.841871263540321
United States,2021-05-08,32800228,332915074,9.852431013682486
United States,2021-05-09,32822719,332915074,9.85918679068284
United States,2021-05-10,32855909,332915074,9.869156300204057
United States,2021-05-11,32891112,332915074,9.879730468437725
United States,2021-05-12,32927034,332915074,9.890520607667048
United States,2021-05-13,32965921,332915074,9.902201364423648
United States,2021-05-14,33007968,332915074,9.914831312204266
United States,2021-05-15,33038365,332915074,9.923961869026094
United States,2021-05-16,33055796,332915074,9.929197738880397
United States,2021-05-17,33081615,332915074,9.936953170225028
United States,2021-05-18,33110400,332915074,9.945599519473847
United States,2021-05-19,33139901,332915074,9.9544609385876
United States,2021-05-20,33170000,332915074,9.96350198309134
United States,2021-05-21,33198690,332915074,9.972119796534056
United States,2021-05-22,33219635,332915074,9.978411190837216
United States,2021-05-23,33233165,332915074,9.982475290379913
United States,2021-05-24,33255420,332915074,9.989160178430371
United States,2021-05-25,33279944,332915074,9.9965266216813
United States,2021-05-26,33304465,332915074,10.00389216380151
United States,2021-05-27,33331301,332915074,10.011953078459884
United States,2021-05-28,33353531,332915074,10.018630457087683
United States,2021-05-29,33366680,332915074,10.022580113029067
United States,2021-05-30,33373866,332915074,10.024738621477981
United States,2021-05-31,33379943,332915074,10.026564011937772
United States,2021-06-01,33400920,332915074,10.032865018301935
United States,2021-06-02,33417618,332915074,10.037880711883897
United States,2021-06-03,33435987,332915074,10.043398335276342
United States,2021-06-04,33453795,332915074,10.048747447224333
United States,2021-06-05,33469241,332915074,10.053387068919564
United States,2021-06-06,33475163,332915074,10.055165900958873
United States,2021-06-07,33489322,332915074,10.059418937575654
United States,2021-06-08,33502267,332915074,10.063307316628144
United States,2021-06-09,33520809,332915074,10.068876905225386
United States,2021-06-10,33535737,332915074,10.073360931683135
United States,2021-06-11,33560738,332915074,10.080870654718387
United States,2021-06-12,33569781,332915074,10.083586963082363
United States,2021-06-13,33574965,332915074,10.085144116964797
United States,2021-06-14,33586507,332915074,10.088611067217702
United States,2021-06-15,33597372,332915074,10.091874662305019
United States,2021-06-16,33609245,332915074,10.095441037313918
United States,2021-06-17,33620842,332915074,10.09892450829667
United States,2021-06-18,33642123,332915074,10.10531682924036
United States,2021-06-19,33651054,332915074,10.107999495390828
United States,2021-06-20,33655893,332915074,10.109453019240576
United States,2021-06-21,33666560,332915074,10.112657139700438
United States,2021-06-22,33677240,332915074,10.115865165060084
United States,2021-06-23,33689860,332915074,10.119655921618016
United States,2021-06-24,33704175,332915074,10.123955817032183
United States,2021-06-25,33728563,332915074,10.131281409023853
United States,2021-06-26,33737878,332915074,10.134079419906351
United States,2021-06-27,33742402,332915074,10.135438325030604
United States,2021-06-28,33756057,332915074,10.139539971686592
United States,2021-06-29,33763067,332915074,10.141645613799993
United States,2021-06-30,33778247,332915074,10.14620533523814
United States,2021-07-01,33793253,332915074,10.150712791094584
United States,2021-07-02,33822945,332915074,10.159631582197447
United States,2021-07-03,33828095,332915074,10.161178523265066
United States,2021-07-04,33832193,332915074,10.16240946782722
United States,2021-07-05,33840906,332915074,10.165026651812108
United States,2021-07-06,33863656,332915074,10.171860226431201
United States,2021-07-07,33883745,332915074,10.177894498102539
United States,2021-07-08,33904528,332915074,10.184137231346876
United States,2021-07-09,33952105,332915074,10.198428263419517
United States,2021-07-10,33961833,332915074,10.201350329964331
United States,2021-07-11,33973356,332915074,10.204811573056016
United States,2021-07-12,34003374,332915074,10.213828287030344
United States,2021-07-13,34029692,332915074,10.221733606451236
United States,2021-07-14,34060919,332915074,10.231113476105321
United States,2021-07-15,34092680,332915074,10.240653747027388
United States,2021-07-16,34170010,332915074,10.263881893194178
United States,2021-07-17,34183504,332915074,10.267935179168246
United States,2021-07-18,34204092,332915074,10.274119338915847
United States,2021-07-19,34253872,332915074,10.289072101313142
United States,2021-07-20,34293255,332915074,10.300901845015284
United States,2021-07-21,34340847,332915074,10.315197382741522
United States,2021-07-22,34397239,332915074,10.332136237243496
United States,2021-07-23,34518006,332915074,10.368411855090708
United States,2021-07-24,34545501,332915074,10.376670718130354
United States,2021-07-25,34572595,332915074,10.384809130030561
United States,2021-07-26,34653424,332915074,10.409088294992614
United States,2021-07-27,34718237,332915074,10.428556623422827
United States,2021-07-28,34791377,332915074,10.450526190352077
United States,2021-07-29,34864204,332915074,10.472401739309648
United States,2021-07-30,35054777,332915074,10.529645467480394
United States,2021-07-31,35096687,332915074,10.542234263624843
United States,2021-08-01,35139562,332915074,10.555112923483904
United States,2021-08-02,35251961,332915074,10.588874987378913
United States,2021-08-03,35348677,332915074,10.61792624025189
United States,2021-08-04,35451639,332915074,10.648853647281829
United States,2021-08-05,35560726,332915074,10.681620862863062
United States,2021-08-06,35812013,332915074,10.757101674524957
United States,2021-08-07,35872464,332915074,10.775259758889739
United States,2021-08-08,35905164,332915074,10.785082083726854
United States,2021-08-09,36070601,332915074,10.834775537979995
United States,2021-08-10,36187792,332915074,10.869977008010157
United States,2021-08-11,36340762,332915074,10.915925663372034
United States,2021-08-12,36485709,332915074,10.959464394814395
United States,2021-08-13,36711656,332915074,11.027333655669795
United States,2021-08-14,36779905,332915074,11.047834079150167
United States,2021-08-15,36823940,332915074,11.061061176220575
United States,2021-08-16,37027739,332915074,11.122277689354492
United States,2021-08-17,37176544,332915074,11.16697527490149
United States,2021-08-18,37343109,332915074,11.217007554304976
United States,2021-08-19,37497484,332915074,11.263378239220252
United States,2021-08-20,37737489,332915074,11.33547019862489
United States,2021-08-21,37819981,332915074,11.360248890382175
United States,2021-08-22,37860130,332915074,11.372308722794571
United States,2021-08-23,38083152,332915074,11.439299381198943
United States,2021-08-24,38238211,332915074,11.485875523918152
United States,2021-08-25,38410629,332915074,11.537665909354407
United States,2021-08-26,38598281,332915074,11.594032236581754
United States,2021-08-27,38836736,332915074,11.665658611781573
United States,2021-08-28,38909613,332915074,11.687549179584462
United States,2021-08-29,38955219,332915074,11.70124816877472
United States,2021-08-30,39194731,332915074,11.773192042364535
United States,2021-08-31,39374977,332915074,11.827333778223572
United States,2021-09-01,39571610,332915074,11.8863977904467
United States,2021-09-02,39747450,332915074,11.939216065656433
United States,2021-09-03,39984752,332915074,12.01049610628325
United States,2021-09-04,40061867,332915074,12.033659671415178
United States,2021-09-05,40114087,332915074,12.049345353463929
United States,2021-09-06,40194612,332915074,12.073533203846457
United States,2021-09-07,40436840,332915074,12.146292901113874
United States,2021-09-08,40614741,332915074,12.199730253127559
United States,2021-09-09,40780152,332915074,12.249415897581136
United States,2021-09-10,41012419,332915074,12.31918354048456
United States,2021-09-11,41090525,332915074,12.342644779130667
United States,2021-09-12,41135436,332915074,12.356135006371025
United States,2021-09-13,41370647,332915074,12.426786958886698
United States,2021-09-14,41513295,332915074,12.469635123821398
United States,2021-09-15,41689614,332915074,12.522597279569265
United States,2021-09-16,41846536,332915074,12.569733024464972
United States,2021-09-17,42057115,332915074,12.632986093023831
United States,2021-09-18,42128416,332915074,12.654403266822337
United States,2021-09-19,42171585,332915074,12.667370237491859
United States,2021-09-20,42350843,332915074,12.721215200967439
United States,2021-09-21,42467887,332915074,12.756372515592371
United States,2021-09-22,42604470,332915074,12.797398894590156
United States,2021-09-23,42732029,332915074,12.835714672385187
United States,2021-09-24,42908563,332915074,12.888741409167913
United States,2021-09-25,42967537,332915074,12.90645583684204
United States,2021-09-26,43019778,332915074,12.922147826805825
United States,2021-09-27,43179527,332915074,12.970132737215739
United States,2021-09-28,43292227,332915074,13.003985214559554
United States,2021-09-29,43413166,332915074,13.040312497234655
United States,2021-09-30,43524493,332915074,13.073752557086074
United States,2021-10-01,43679091,332915074,13.120190226051465
United States,2021-10-02,43726083,332915074,13.1343055376339
United States,2021-10-03,43769674,332915074,13.147399267357896
United States,2021-10-04,43915121,332915074,13.191088187253424
United States,2021-10-05,44010481,332915074,13.219732129041414
United States,2021-10-06,44123451,332915074,13.253665708149942
United States,2021-10-07,44224899,332915074,13.284138344543688
United States,2021-10-08,44356613,332915074,13.323702188384537
United States,2021-10-09,44394308,332915074,13.335024895868788
United States,2021-10-10,44433210,332915074,13.346710158278984
United States,2021-10-11,44530688,332915074,13.37599029835459
United States,2021-10-12,44641818,332915074,13.409371183955463
United States,2021-10-13,44750658,332915074,13.442064206440829
United States,2021-10-14,44837632,332915074,13.468189187492301
United States,2021-10-15,44947465,332915074,13.501180484245662
United States,2021-10-16,44986694,332915074,13.512963969904229
United States,2021-10-17,45017766,332915074,13.522297281137833
United States,2021-10-18,45117779,332915074,13.55233887667099
United States,2021-10-19,45199050,332915074,13.576750808225643
United States,2021-10-20,45290982,332915074,13.60436505797872
United States,2021-10-21,45368889,332915074,13.627766521620465
United States,2021-10-22,45465260,332915074,13.656714144460757
United States,2021-10-23,45497086,332915074,13.666273939881737
United States,2021-10-24,45515647,332915074,13.671849235640199
United States,2021-10-25,45626758,332915074,13.70522441407985
United States,2021-10-26,45695968,332915074,13.726013499767213
United States,2021-10-27,45798333,332915074,13.756761581784069
United States,2021-10-28,45874077,332915074,13.779513330177412
United States,2021-10-29,45969194,332915074,13.808084280377164
United States,2021-10-30,46003049,332915074,13.818253540541093
United States,2021-10-31,46035068,332915074,13.827871308704994
United States,2021-11-01,46146530,332915074,13.86135191943877
United States,2021-11-02,46217480,332915074,13.882663660943152
United States,2021-11-03,46302821,332915074,13.908298126506583
United States,2021-11-04,46384543,332915074,13.93284552804599
United States,2021-11-05,46481223,332915074,13.96188596735034
United States,2021-11-06,46515826,332915074,13.972279909440207
United States,2021-11-07,46552128,332915074,13.983184191893935
United States,2021-11-08,46661152,332915074,14.01593248373007
United States,2021-11-09,46741107,332915074,14.039949119275988
United States,2021-11-10,46836809,332915074,14.068695789965943
United States,2021-11-11,46893472,332915074,14.085716046609534
United States,2021-11-12,47038285,332915074,14.129214527546447
United States,2021-11-13,47081781,332915074,14.142279721464341
United States,2021-11-14,47112992,332915074,14.151654785087922
United States,2021-11-15,47247803,332915074,14.192148896207685
United States,2021-11-16,47334859,332915074,14.218298508165478
United States,2021-11-17,47447539,332915074,14.252144977971168
United States,2021-11-18,47557716,332915074,14.285239604380306
United States,2021-11-19,47684625,332915074,14.323360137186219
United States,2021-11-20,47729417,332915074,14.336814619574719
United States,2021-11-21,47768646,332915074,14.348598105233288
United States,2021-11-22,47914293,332915074,14.392347100510083
United States,2021-11-23,48005572,332915074,14.419765204143326
United States,2021-11-24,48117103,332915074,14.453266540883636
United States,2021-11-25,48156156,332915074,14.46499716020669
United States,2021-11-26,48208849,332915074,14.480824920532134
United States,2021-11-27,48234842,332915074,14.48863261745847
United States,2021-11-28,48277339,332915074,14.501397734846936
United States,2021-11-29,48465057,332915074,14.557783886950098
United States,2021-11-30,48582372,332915074,14.593022603716646
United States,2021-12-01,48719331,332915074,14.634161924431213
United States,2021-12-02,48858540,332915074,14.675977093185033
United States,2021-12-03,49017158,332915074,14.723622277313883
United States,2021-12-04,49082738,332915074,14.743320994831253
United States,2021-12-05,49136990,332915074,14.759617042753673
United States,2021-12-06,49316462,332915074,14.813526286887207
United States,2021-12-07,49429681,332915074,14.847534659845413
United States,2021-12-08,49579331,332915074,14.89248606387826
United States,2021-12-09,49701766,332915074,14.929262710405236
United States,2021-12-10,49862433,332915074,14.977523366815165
United States,2021-12-11,49918260,332915074,14.994292508365062
United States,2021-12-12,49969568,332915074,15.009704246675234
United States,2021-12-13,50156641,332915074,15.065896655673813
United States,2021-12-14,50271439,332915074,15.100379323767118
United States,2021-12-15,50414975,332915074,15.143494223394644
United States,2021-12-16,50556552,332915074,15.18602068466266
United States,2021-12-17,50749283,332915074,15.243912626197275
United States,2021-12-18,50827027,332915074,15.267265128403288
United States,2021-12-19,50914849,332915074,15.293644829071331
United States,2021-12-20,51157340,332915074,15.366483525465116
United States,2021-12-21,51335881,332915074,15.420113118698856
United States,2021-12-22,51576849,332915074,15.492494341064292
United States,2021-12-23,51846726,332915074,15.573559159414932
United States,2021-12-24,52080178,332915074,15.643682748952365
United States,2021-12-25,52153118,332915074,15.66559224050035
United States,2021-12-26,52348875,332915074,15.724393122553531
United States,2021-12-27,52857588,332915074,15.877198759705305
United States,2021-12-28,53213685,332915074,15.984162074920045
United States,2021-12-29,53712147,332915074,16.13388854840499
United States,2021-12-30,54300536,332915074,16.310627015945816
United States,2021-12-31,54790416,332915074,16.457775654820605
United States,2022-01-01,54957050,332915074,16.50782866023063
United States,2022-01-02,55261462,332915074,16.599266995041503
United States,2022-01-03,56337901,332915074,16.922604411718527
United States,2022-01-04,57143617,332915074,17.16462289118215
United States,2022-01-05,57788386,332915074,17.358296608702073
United States,2022-01-06,58603042,332915074,17.603000457708323
United States,2022-01-07,59459547,332915074,17.860274779867733
United States,2022-01-08,59845540,332915074,17.976218163074225
United States,2022-01-09,60322041,332915074,18.119348059319176
United States,2022-01-10,61690604,332915074,18.530432779382046
United States,2022-01-11,62459938,332915074,18.761522946239438
United States,2022-01-12,63368974,332915074,19.03457636766547
United States,2022-01-13,64209019,332915074,19.286906485946623
United States,2022-01-14,65068089,332915074,19.54495127487078
United States,2022-01-15,65462158,332915074,19.663320501972827
United States,2022-01-16,65930308,332915074,19.803941950672982
United States,2022-01-17,66592016,332915074,20.002703752609293
United States,2022-01-18,67705084,332915074,20.337043674988415
United States,2022-01-19,68703526,332915074,20.636952594102123
United States,2022-01-20,69414259,332915074,20.850440373871447
United States,2022-01-21,70236929,332915074,21.097551443405052
United States,2022-01-22,70523488,332915074,21.183627149307153
United States,2022-01-23,70879749,332915074,21.290639726334533
United States,2022-01-24,71782750,332915074,21.561880373130837
United States,2022-01-25,72337681,332915074,21.728568830139544
United States,2022-01-26,72989338,332915074,21.924311543790296
United States,2022-01-27,73477540,332915074,22.070956150216254
United States,2022-01-28,74078847,332915074,22.2515748866331
United States,2022-01-29,74248282,332915074,22.302469247757763
United States,2022-01-30,74441193,332915074,22.360415257135518
United States,2022-01-31,74972286,332915074,22.519943329451042
United States,2022-02-01,75386697,332915074,22.644422823581728
United States,2022-02-02,75713722,332915074,22.74265358137553
United States,2022-02-03,75966913,332915074,22.818706310667086
United States,2022-02-04,76337882,332915074,22.93013683123282
United States,2022-02-05,76442368,332915074,22.961522012668013
United States,2022-02-06,76522879,332915074,22.98570565777385
United States,2022-02-07,76861658,332915074,23.0874670457247
United States,2022-02-08,77083020,332915074,23.15395907846456
United States,2022-02-09,77270319,332915074,23.210219372643966
United States,2022-02-10,77441181,332915074,23.26154237161397
United States,2022-02-11,77650446,332915074,23.324400744917906
United States,2022-02-12,77705598,332915074,23.340967132056026
United States,2022-02-13,77762374,332915074,23.358021331290033
United States,2022-02-14,77925899,332915074,23.407140464898262
United States,2022-02-15,78036352,332915074,23.440317995333547
